label,text
"general","Wirusolożka: SARS-2 to tylko wierzchołek góry lodowej. Nowe wirusy. Znane ludzkości koronawirusy typu SARS i SARS-2 to tylko niewielka część wirusów, które krążą wśród zwierząt i zagrażają ludzkości - powiedziała wirusolożka Shi Zhengli z Wuhańskiego Instytutu Wirusologii. Dodała, że konieczne są dalsze badania nad wirusami. "
"general","Pediatrzy: maseczki zbyt niebezpieczne dla małych dzieci. Japoński Związek Pediatryczny ocenił, że dzieci w wieku do dwóch lat nie powinny nosić maseczek ochronnych, używanych w ramach przeciwdziałania pandemii koronawirusa, ponieważ są one dla nich zbyt niebezpieczne – podały we wtorek miejscowe media. "
"general","""Der Klassiker"" dla Bayernu. Borussia pozbawiona marzeń o tytule. Piłkarze Bayernu Monachium, w tym Robert Lewandowski, pokonali na wyjeździe Borussię Dortmund Łukasza Piszczka 1:0 i zrobili ważny krok w stronę obrony tytułu mistrza Niemiec. Decydującą bramkę zdobył Joshua Kimmich. Bawarczycy mają nad BVB siedem punktów przewagi. "
"general","Grodzki: Prosiłbym marszałek Witek, by nie dyktowała, jak mamy sobie radzić w Senacie. Nie śmiem dyktować marszałek Sejmu Elżbiecie Witek, jak powinna urządzać prace Sejmu, chociaż mam do trybu tych prac bardzo wiele zastrzeżeń; prosiłbym, żeby ona również nie dyktowała senatorom i mnie, jak mamy sobie radzić w Senacie - powiedział marszałek Senatu Tomasz Grodzki. "
"general","Zawał serca rozwija się przez wiele godzin. Jakie są objawy? Lekarze z trzech oddziałów kardiologicznych szpitali w Bielsku-Białej zaapelowali we wtorek, 26 maja, do pacjentów, aby w trosce o własne zdrowie i życie niezwłocznie skontaktowali się ze specjalistami, gdy tylko pojawią się u nich niepokojące objawy chorób serca. "
"general","Masowe przesłuchania i testy po ""dzikim"" meczu piłkarskim. Francuska policja przesłuchała kilkaset osób, które mimo zakazu zgromadzeń uczestniczyły w niedzielę w ""dzikim” meczu piłkarskim między dwiema dzielnicami Strasburga, miasta poważnie dotkniętego pandemią koronawirusa. "
"general","Ruszają negocjacje unijnego planu naprawczego. Rząd nie powie ""tak"" za darmo. Powstanie unijnego funduszu pomocowego w związku z epidemią nie może oznaczać faktycznego końca transferu pieniędzy do naszej części Europy "
"general","Netflix pod lupą Reduty Dobrego Imienia. Świrski: Obejrzeliśmy ponad 500 filmów. To będzie interesujący raport. Reduta Dobrego Imienia twierdzi bowiem, że ma gotowy raport o Netfliksie i jego wpływie na polski ""kod kulturowy"". "
"general","Szef NIK, Marian Banaś przegrał z CBA. Sąd stanął po stronie Biura. Najpierw prezes NIK nie przekonał funkcjonariuszy, że z jego oświadczeniami wszystko jest w porządku. Teraz białostocki sad przyznał, że prokuratura miała prawo wydać postanowienie, na mocy którego agenci CBA przeszukali w lutym mieszkania Mariana Banasia i jego rodziny, a także prezesowski gabinet. "
"general","Tusk ostro o rządzących: Lepiej im wychodzi zarabianie na zarazie niż jej zwalczanie. Nowy ostry wpis Donalda Tuska. Tym razem szef EPL i były premier odniósł się do zarzutów wobec ministra zdrowia i jego brata. "
"general","Król mafii wnuczkowej wrócił do aresztu. Sam się zgłosił. Arkadiusz Ł. pseudonim Hoss wróci do aresztu. Po dzisiejszej decyzji Sądu Apelacyjnego mężczyzna sam zgłosił się do AŚ w Poznaniu – poinformował we wtorek wieczorem PAP rzecznik wielkopolskiej policji mł. insp. Andrzej Borowiak. "
"general","Formuła 1: Rosyjski miliarder celuje w Renault. Rosyjski miliarder Dmitry Mazepin jest zainteresowany przejęciem pakietu większościowego zespołu Formuły 1 Renault – twierdzi włoski dziennik „La Gazetta dello Sport”. "
"general","Hrycaniuk: Historia oceni, czy liga została zakończona zbyt szybko. Adam Hrycaniuk opowiedział w Polsat Sport o powrocie do uprawiania sportu po ponad dwóch miesiącach bez gry w koszykówkę. Reprezentant Polski odniósł się również do kwestii błyskawicznego zakończenia sezonu w Energa Basket Lidze. ZOBACZ WIDEO. "
"general","Rosja zaczyna budowę ""niewidzialnego bombowca"". Tupolew ma być odpowiedzią na B2. W Rosji rozpoczęto budowę prototypu nowego bombowca strategicznego, który miałby być niewykrywalny dla radarów - podała we wtorek agencja TASS. Konstrukcją zajmuje się koncern lotniczy Tupolew, odpowiedzialny za projekty wszystkich obecnie eksploatowanych rosyjskich bombowców. "
"general","Kolejne ośrodki przygotowań przyjmują sportowców. Ośrodki w Zakopanem, Cetniewie i Szczyrku w najbliższych dniach przyjmą łącznie prawie 300 sportowców - poinformowano w komunikacie Centralnego Ośrodka Sportu. Dotychczas obiekty były zamknięte z powodu pandemii koronawirusa. "
"general","Formuła 1. McLaren zwalnia jedną czwartą pracowników. Brytyjski producent samochodów sportowych McLaren poinformował, że z powodu pandemii koronawirusa jest zmuszony zwolnić 1200 pracowników, czyli 25 proc. swojej siły roboczej. Zwolnienia dotkną również startującą pod tym szyldem ekipę Formuły 1. "
"general","Kolejne przypadki koronawirusa w Polsce. 22 074 zakażeń i 1024 zgony. Badania laboratoryjne potwierdziły zakażenie koronawirusem u kolejnych 209 osób - podało we wtorek po południu Ministerstwo Zdrowia. "
"general","Koronawirus w Polsce. Miasta i zakażenia [AKTUALNA MAPA]. W Polsce liczba zakażonych koronawirusem wzrosła do 22 074 osób. 1024 z nich zmarły - poinformowało Ministerstwo Zdrowia. W jakich miastach już potwierdzono zakażenia? "
"general","Epidemia Covid-19 w Szwecji nie ustępuje. Główny epidemiolog kraju dostaje groźby. Bilans zgonów z powodu Covid-19 wzrósł w Szwecji we wtorek o 96 do 4 125, co jest ponownie dużym dobowym przyrostem. Odpowiedzialny za szwedzką liberalną strategię główny epidemiolog kraju Anders Tegnell otrzymuje anonimowe groźby śmierci. "
"general","Maklerzy w maseczkach i cisza na parkiecie. Tak Wall Street budzi się do życia. Po raz pierwszy od dwóch miesięcy otwarto nowojorską giełdę papierów wartościowych (NYSE) na Wall Street. Sesję otworzył uderzając w dzwon gubernator stanu Nowy Jork Andrew Cuomo, który tak jak wszyscy obecni miał na twarzy maseczkę ochronną. "
"general","Marszałek Witek uderza w senatorów opozycji: Działania niepoważne i szkodliwe dla państwa. Jestem zaniepokojona tym co się dzieje w Senacie, jak postępuje marszałek Tomasz Grodzki; otrzymałam od niego zapewnienie, że nie będzie trzymał ustawy ws. wyborów prezydenckich przez 30 dni - powiedziała marszałek Sejmu Elżbieta Witek. Apelowała do senatorów o ""rozsądek i poczucie odpowiedzialności"". "
"general","UE: Ponad połowa mieszkańców odczuła pandemię w portfelu. 58 proc. obywateli UE od początku pandemii doświadcza trudności finansowych. To przede wszystkim utrata dochodów, bezrobocie i wykorzystanie osobistych oszczędności - wynika z badania przeprowadzonego na zlecenie Parlamentu Europejskiego. "
"general","Awaria w Banku Millennium. Klienci nie mogli korzystać ze strony i aplikacji. Do awarii w Banku Millennium doszło w poniedziałek wieczorem. Klienci banku nie mogli otworzyć strony internetowej, ani zalogować się na swoje bankowe konta. "
"general","Amerykański generał: Rosyjskie myśliwce walczyły w Libii. Przemalowano je dla niepoznaki. Rosja niedawno wysłała do Libii myśliwce bojowe, aby wesprzeć walczących tam swoich najemników wspierających wojska gen. Chalifa Haftara - poinformował we wtorek w komunikacie dowódca amerykańskich sił zbrojnych w Afryce generał Stephen Townsend. "
"general","Tak zwana Lista Przebojów ""Trójki"" [OPINIA]. Zacznę od środka, ale od zdania stanowiącego sedno. Wymknęło się ono jednemu z bohaterów tzw. „trójkowej afery” wierzącemu w racje do jego wygłoszenia. "
"general","Korwin Piotrowska: Lajki na fejsie nie robią z celebryty psychologa, psychiatry ani wirusologa. Polskie fundacje zajmujące się zdrowiem połączyły siły we wspólnym apelu, by powstrzymać celebrytów przed szerzeniem szkodliwych, pseudonaukowych teorii. Karolina Korwin Piotrowska uważa, że to niezwykle potrzebna akcja, bowiem stawiający siebie w roli ekspertów od zdrowia celebryci stanowią niebezpieczne zjawisko. "
"general","Zaskakująca poprawka zgłoszona w Senacie. PiS: To wywraca ustalenia okrągłego stołu. Wicemarszałek Senatu Gabriela Morawska-Stanecka (Lewica) zgłosiła do ustawy ws. wyborów prezydenckich poprawkę zakładającą, że ustawa wejdzie w życie 6 sierpnia 2020 r. Jej zdaniem, dopiero po opróżnieniu urzędu prezydenta, otworzy się ""okienko konstytucyjne"" do zarządzenia nowych wyborów. Zdaniem PiS, to wywrócenie ustaleń z ""okrągłego stołu"". "
"general","Toyota Corolla dominuje. Polacy już ruszyli po samochody, a będzie drożej. Koronawirus zdemolował sprzedaż samochodów w Polsce. Ale z najnowszych danych wynika, że maj niesie nam zwrot akcji. ""Klienci zaczynają odwiedzać salony sprzedaży"" – powiedział dziennik.pl Wojciech Drzewiecki, szef Instytutu Badania Rynku Motoryzacyjnego Samar. Które modele wybierają najchętniej? "
"general","Doroczna defilada w Rosji odbędzie się 24 czerwca. Putin polecił rozpoczęcie przygotowań. W Moskwie 24 czerwca odbędzie się doroczna defilada wojskowa, organizowana zwykle 9 maja, ale w tym roku przełożona z powodu pandemii koronawirusa - zapowiedział we wtorek prezydent Władimir Putin. Poinformował, że zdaniem ekspertów w Rosji szczyt epidemii minął. "
"general","Jak Google mogło nam to zrobić? Lektor map zastąpiony głosem z syntezatora mowy. Są pewne zmiany, wprowadzane przez koncerny technologiczne, które zza biurek księgowych mogą wyglądać świetnie. Z punktu widzenia użytkowników, są jednak bez sensu. To, co zrobiono polskiemu wydaniu Google Maps, to właśnie taka zmiana. "
"general","Biedroń zdradził, od czego zacznie jako prezydent. Chodzi o alimenty. Jedną z moich pierwszych inicjatyw będzie ustawa o alimentach, które muszą być płacone regularnie; jeśli będzie się z nimi zalegało przez rok, będą one ściągane jak podatki - poinformował we wtorek kandydat Lewicy na prezydenta Robert Biedroń. "
"general","Wybuch w bloku w Białymstoku. Nie żyje jedna osoba. "
"general","Niedźwiedzie zmieniły wybieg. ZOO zapowiada: To nie koniec sprawy [WIDEO]. Niedźwiedzie Sabinę i Małą po tym, jak pijany 23-latek wtargnął na ich wybieg przy alei ""Solidarności"", przeniesiono we wtorek na teren warszawskiego ZOO. Ogród zapowiada, że wniosek o dowolne poddanie się karze mężczyzny nie kończy sprawy. ZOO zamierza działać w niej jako oskarżyciel posiłkowy. "
"general","Kontuzja Ibrahimovica mniej groźna niż podejrzewano. Kontuzja łydki, której Zlatan Ibrahimovic doznał na poniedziałkowym treningu okazała się mniej poważna niż początkowo podejrzewano. Ścięgno Achillesa szwedzkiego piłkarza nie jest naruszone - poinformował jego klub AC Milan. "
"general","PO: Szumowski kłamie. Przez 56 dni nadzorował Narodowe Centrum Badań i Rozwoju. Łukasz Szumowski jako wiceszef MNiSW przez 56 dni zastępował wiceministra Piotra Dardzińskiego, nadzorującego NCBiR; były wtedy procedowane wnioski o dotacje złożone przez spółki jego brata i żony - oświadczyli posłowie Koalicji Obywatelskiej Dariusz Joński i Michał Szczerba. Oświadczenie w tej sprawie wydał też minister nauki. "
"general","Espanyol i Leganes oferują posiadaczom karnetów darmowe bilety. Kluby hiszpańskiej ekstraklasy piłkarskiej Espanyol Barcelona i Leganes zaoferowały posiadaczom karnetów w obecnych rozgrywkach darmowe bilety na cały sezon 2020/2021. W ten sposób chcą zrekompensować im brak meczów z powodu koronawirusa. "
"general","Olga Bołądź o patchworkowej rodzinie: To jest czasem trudne. Bez niani nie dałabym rady. Olga Bołądź jest mamą 7 letniego Brunona. Aktorka rozstała się z ojcem syna, jeszcze będąc w ciąży. O tym, jak wyglądają dziś jej relacje z byłym partnerem i jak to jest wychowywać dziecko w patchworkowej rodzinie, opowiedziała w najnowszym wywiadzie. "
"general","Lek przeciwmalaryczny jednak zbyt ryzykowny w leczeniu COVID-19. W obawie przed zbyt poważnymi powikłaniami Światowa Organizacja Zdrowia (WHO) wstrzymuje na razie badania kliniczne z użyciem leku przeciwmalarycznego hydroksychlorochiny w leczeniu COVID-19. Istnieją obawy, że preparat ten może zwiększać ryzyko zgonu pacjentów. "
"general","Znalazły się wyborcze pakiety. Poczta Polska ujawniła, gdzie je przechowuje. Od 25 maja wszystkie pakiety wyborcze są w posiadaniu Poczty Polskiej – poinformowała firma, odpowiadając na zapytanie senatora Krzysztofa Kwiatkowskiego. "
"general","Kukiz stawia ultimatum PSL. ""Po prostu wystąpię z tej Koalicji Polskiej"". ODPOWIEDŹ partii. Jeżeli PSL na jesieni nie wpisze do swojego statutu zmiany ordynacji wyborczej, nie wpisze demokracji bezpośredniej to wystąpię z Koalicji Polskiej - zapowiedział w poniedziałek lider Kukiz'15 Paweł Kukiz. Tymczasem wicemarszałek Sejmu Piotr Zgorzelski (PSL-Kukiz15) zapewnił we wtorek, że obywatelskie postulaty Pawła Kukiza zostaną wpisane do statutu partii. Jak zapowiedział, stanie się to podczas kongresu ludowców, który z uwagi na epidemię odbędzie się prawdopodobnie wiosną 2021 r., a nie jesienią tego roku. "
"general","Ryanair zaskarży miliardową niemiecką pomoc dla Lufthansy. Niskobudżetowe linie lotnicze Ryanair zaskarżą niemiecki pakiet pomocy o wartości 9 miliardów euro dla Lufthansy - zapowiedział we wtorek dyrektor generalny irlandzkiego przewoźnika Michael O'Leary. "
"general","Łukasz Orbitowski kończy współpracę z TVP Kultura. Pisze o ""poszanowaniu swobody myśli"". Pisarz Łukasz Orbitowski odchodzi z TVP Kultura. Jak napisał na swoim profilu na Facebooku, ma nadzieję, że wróci na antenę w ""lepszych czasach"" "
"general","Andrea Bocelli miał koronawirusa i oddał swoje osocze do badań. Światowej sławy tenor Andrea Bocelli poinformował we wtorek, że był zakażony koronawirusem i po wyleczeniu oddał osocze do dalszych badań, które mogą pomóc chorym. Jak ujawnił, chorowała także jego żona oraz dwoje dzieci i wszyscy wrócili już do zdrowia. "
"general","Miliony dla byłej agentki SB. Trzaskowski: Nie jestem cenzorem. Nie jestem cenzorem; nie prześwietlam przeszłości wszystkich, którzy otrzymują wsparcie ratusza - podkreślił we wtorek prezydent Warszawy Rafał Trzaskowski zapytany o wsparcie dla fundacji prowadzonej przez Jolantę Lange, która w przeszłości była tajnym współpracownikiem SB. "
"general","Tego jeszcze nie grali... Ugly shoes na stopach Agaty Dudy. FOTO. Ugly shoes czyli szkaradne sportowe buty już kolejny sezon utrzymują się na szczycie modowych hitów. Ich cechą charakterystyczną są grube podeszwy i dość toporny ogólny fason. Choć trudno w to uwierzyć, małżonka prezydenta Dudy wyglądała w nich doskonale. Zobaczcie, co zadecydowało o jej sukcesie. "
"general","Zmarł najmłodszy debiutant w historii Manchesteru City. We wtorek, w wieku 73 lat zmarł nagle były piłkarz Manchesteru City Glyn Pardoe. Jest najmłodszym debiutantem w historii tego klubu. W barwach seniorskiej drużyny po raz pierwszy wystąpił mając 15 lat i 341 dni. "
"general","Koronawirus uderzył w pielgrzymkę. Policja musiała ponownie interweniować. Wobec Łowickiej Pieszej Pielgrzymki na Jasną Górę we wtorek ponownie interweniowała policja, tym razem m.in. w okolicach Budziszewic (woj. łódzkie). Pielgrzymka została rozwiązana przez księdza. Wierni z Łowicza wędrowali na Jasną Górę po raz 365. "
"general","Sprawdź specjalny kod rabatowy -30% na markę Answear od Newsweek.pl. Answear to jeden z największych i najbardziej popularnych sklepów internetowych z modnymi ubraniami. W ich asortymencie znajduje się ponad 300 marek z całego świata, ale Answear to także projekty autorskie i marka własna. Nowe trendy, wygoda i komfort w pracy, na spotkaniach towarzyskich i stylowe kreacje na każdą okazję. Z pewnością wiele kobiet znajdzie w nowej kolekcji coś dla siebie. "
"general","PiS znowu nie daje rady z organizacją wyborów. Winni? Wszyscy dookoła. Senat dopiero w przyszłym tygodniu przyjmie ustawę o wyborach prezydenckich. Sejm czeka na Senat – obwieściła marszałek Sejmu Elżbieta Witek. Tymczasem to premier nadal nie zlecił druku uchwały PKW, która zobowiązuje marszałek Sejmu do wyznaczenia nowej daty wyborów. Jest też sukces: znalazły się pakiety wyborcze, które rząd i Poczta Polska zgubili w zeszłym tygodniu. "
"general","Dzieci po prostu znikają. Szkoła traci z nimi kontakt, nikt nie wie, co się dzieje. Od dwóch miesięcy nie ma z nimi kontaktu. Nie uczestniczą w zajęciach online, nie logują się w komunikatorach, nie odrabiają prac domowych. Gdzie są uczniowie, którzy w czasie pandemii koronawirusa wypadli z systemu? "
"general","Są kobiety, które tak obawiają się macierzyństwa, że nigdy nie zostają matkami. Trudno zrozumieć, że można i nie chcieć, i żałować, że się nie chce. Ale są kobiety, które tak obawiają się macierzyństwa, że nie zostają matkami. O tym, jak dobrze rozpoznać źródło swoich lęków i jak przeżyć żal, mówi psychoterapeutka Ewa Chalimoniuk "
"general","Moja mama w polskim kulcie macierzyństwa widziała tylko obłudę. Codziennie mamy jakieś święto. Dziś, jak wszyscy wiedzą, Dzień Matki, a przecież ledwo ochłonęliśmy po wczorajszych obchodach Światowego Dnia Ręcznika. "
"general","Nowy Newsweek Wywiady 1/2020. Rozmowy, które pomagają żyć, kochać, rozumieć "
"general","Żałoba córki. Jak przejść przez żałobę po mamie? Mama jest pierwsza. Mama uzależnia. Mama nie opuszcza. Mama zawsze jest „jakaś"", ale nigdy nie jest nieśmiertelna. O żałobie po mamie, matkofobi, ale i świadomym macierzyństwie opowiada mama i autorka książki „Bezmatek"", Mira Marcinów. "
"general","Jimmy Cobb nie żyje. Ostatni z twórców płyty, która zakręciła światem. Legendarny perkusista jazzowy Jimmy Cobb zmarł w wieku 91 lat. Był ostatnim z muzyków zebranych przez Milesa Davisa na nagranie, podczas którego narodziła się genialna płyta Kind of Blue. Uważana za najsłynniejszy jazzowy krążek w historii muzyki nadała karierze Cobba rozpęd i kierunek. "
"general","Matka, córka i zderzenie potrzeb. Jak je pogodzić? Matka i córka tworzą wyjątkową wspólnotę płci, języka i ciała, ale w tej relacji często dochodzi do zderzenia potrzeb: pierwsza chce więcej miłości, druga – więcej wolności. Jak skomponować te potrzeby, by mogły się uzupełniać, zamiast tworzyć konflikt – mówi psychiatra i psychoterapeuta prof. Bogdan de Barbaro "
"general","Jakie perfumy wybrać na lato? Przyglądamy się popularnym, damskim zapachom. Lato oznacza nie tylko zmianę garderoby na lżejszą, ale także i perfum, których używamy. W tym zestawieniu przyglądamy się znanym i cenionym perfumom dla kobiet, które świetnie sprawdzą się zarówno podczas popołudniowego spaceru, jak i wieczornego spotkania. "
"general","Wychowanie do równości. Płeć to nie jest cecha, która wszystko wyjaśnia. Na podstawie płci dziecka tworzymy obraz jego bycia człowiekiem. A dlaczego nie miałoby to zależeć od osobowości i indywidualności? O tym, by nie traktować płci jako cechy, która wszystko wyjaśnia, mówi psycholożka Agnieszka Stein "
"general","Bezradność zwycięzców. PiS ma już prawie wszystko, a przerastają go wyzwania zwykłej polityki. Podbijając kolejne instytucje państwa w walce z wyimaginowanym postkomunistycznym układem, PiS okazuje się bezradny wobec codziennych wyzwań zwykłej polityki. Po przejęciu kontroli nad Sądem Najwyższym ma w ręku już niemal pełnię władzy. Czym partia będzie tłumaczyć swoje porażki, gdy ostatecznie pokona już „postkomunę”? "
"general","Śmiertelnie niebezpieczne macierzyństwo. Jeszcze niedawno porody przypominały horror. Badanie brudnym paluchem pod halkami, wyciąganie dziecka kleszczami, poszarpane narządy rodne – jeszcze niedawno rodzenie dzieci wyglądało jak wyjęte żywcem z horroru medycznego. I było śmiertelnie niebezpieczne. "
"general","Zapłodnienie in vitro i sztuczna macica. Medycyna przywraca płodność coraz większej grupie kobiet. Rewolucja zaczęła się w 1978 roku, kiedy na świat przyszła Luiza Brown – pierwsze w historii dziecko poczęte dzięki zapłodnieniu pozaustrojowemu. Jej rodzice przez dziewięć lat bezskutecznie starali się o potomstwo. "
"general","Bezdzietna z wyboru. „Posiadanie dzieci nie musi być obowiązkiem”. Największą presję czuję ze strony innych kobiet: „Będziesz żałować. Dzieci są fajne. Jak tak można?”. Może uświadamiam im, że można żyć inaczej. Może uzmysławiam, że posiadanie dzieci może być wyborem, a nie obowiązkiem czy tradycją – mówi psycholog Elżbieta Grabarczyk "
"general","Wojny szpiegów trwają w najlepsze. Ale przeniosły się do sieci. Nikt nie spodziewał się ataku na wodociągi w Izraelu. „Mogło dojść do skażenia!” – pomstują eksperci. W odwecie zaatakowano ogromny port morski – statki nie mogły do niego wpłynąć przez dwa tygodnie, a kolejki ciężarówek ciągnęły się kilometrami. A to wszystko „tylko” działania hakerów. Wojna wywiadów w internecie ma konsekwencje w „prawdziwym” świecie. "
"general","Donald Trump wierzy w magiczne leki i uważa, że epidemia koronawirusa to sabotaż i spisek. Amerykanie masowo chorują i umierają na COVID-19. Liczba bezrobotnych jest największa w historii. Administracja Donalda Trumpa nie widzi w tym swojej winy – prezydent ogłasza, że to wszystko spisek. "
"general","Skoro pomysły rządu są wyraźnie nakierowane na pomoc przedsiębiorcom, dlaczego właśnie oni manifestują w Warszawie? Nikt nie umarł. A dokładnie – od kiedy w Polsce ludzie zaczęli umierać na COVID-19, mieliśmy pierwszą dobę, w ciągu której nikt u nas nie zmarł na koronawirusa. Ogłoszono to w poniedziałkowe południe. Wieczorny komunikat był już dużo gorszy: 11 ofiar. I na pewno będą następne: ale zatrzymanie tej mrocznej serii choćby na dobę, to wiadomość bardzo dobra. "
"general","Bestsellery taniej do -50% w Top Secret. Sprawdź, co warto kupić. Nowa, letnia, biała sukienka? A może t-shirt ze zwierzęcym motywem? W Top Secret znajdziesz modne ubrania i dodatki w przystępnych cenach. Teraz bestsellery ze zniżką nawet do -50%! Sprawdź, co warto kupić na nadchodzący sezon i jak przy tym nie przepłacać! "
"general","Więzienie go złamało, był już innym człowiekiem. Zmarł dr Andrzej Szaniawski. Ofiara nagonki ministra Ziobry na lekarzy. W czasie pierwszych rządów ministra Ziobry w resorcie sprawiedliwości przesiedział prawie rok w areszcie wydobywczym. Dostał za to 450 tysięcy złotych odszkodowania. Więzienie zrujnowało mu zdrowie. W poniedziałek zmarł. "
"general","Kuba Strzyczkowski dyrektorem Trójki. To zła wiadomość dla radia. Część słuchaczy legendarnej rozgłośni z Myśliwieckiej 3/5/7 pewnie odetchnęła z ulgą: skompromitowany dyrektor-redaktor naczelny Tomasz Kowalczewski odchodzi, zastąpi go Kuba Strzyczkowski. Dziennikarz, który w Trójce pracuje od 30 lat, doskonale znany jako prowadzący popołudniowe wydanie audycji „Zapraszamy do Trójki”, a także gospodarz zaczynającej się tuż po 12:00 codziennej wymiany opinii ze słuchaczami „Za, a nawet przeciw”. Miły, grzeczny, z niskim i ciepłym głosem. Taki Trójkowy pan Kuba. "
"general","Już tysiąc ofiar koronawirusa w Polsce. Pierwszych chorych zakażonych SARS-CoV-2 zaczęto przyjmować do szpitali w Polsce 3 marca. O pierwszej ofierze koronawirusa Ministerstwo Zdrowia poinformowało 17 marca. Do 25 kwietnia zmarło kolejnych 1006 osób. To niewiele, choćby w porównaniu z krajami Europy Zachodniej czy USA. Ale czy na pewno ofiar jest u nas tak mało? "
"general","Koronawirus w Polsce. Niewiele testów, dużo zakażeń. Rząd zastanawia się nad zniesieniem obowiązku zakrywania twarzy na ulicach [RELACJA]. Liczba zakażeń koronawirusem wciąż rośnie. W ciągu ostatniej doby wykryto niemal 350 zakażeń - poinformowało Ministerstwo Zdrowia. Jednocześnie w ciągu doby wykonano zdecydowanie mniej testów niż w poprzednich dniach - zaledwie nieco ponad 12 tys. Po raz kolejny wzrosła też liczba ofiar koronawirusa. Jest ich już ponad 1000. "
"general","Radiowa Trójka ma nowego dyrektora. Kuba Strzyczkowski został dyrektorem i redaktorem naczelnym Programu III Polskiego Radia - poinformował ""Presserwis"". "
"general","[TOMASZ LIS.] Rzadko w polityce zdarza się taka klęska wizerunkowa, jaką w tej kampanii poniósł Andrzej Duda. – Prezydent polski podpisał skandaliczną decyzję przekazania 2 mld złotych na rozwój szczujni pana Kurskiego. Tłumaczył, że to cena za ustąpienie pana Kurskiego. Teraz Jacek Kurski wraca w czasie kampanii wyborczej. Rzadko w polityce spotyka się przykład takiego braku wiarygodności – mówił w programie Tomasza Lisa Bartłomiej Sienkiewicz, polityk PO i były szef MSWiA. Gośćmi redaktora naczelnego „Newsweeka” byli także Zbigniew Hołdys, muzyk, felietonista „Newsweeka” oraz Tomasz Sekielski, dziennikarz i reportażysta. "
"general","​Ibuprofen w czasie epidemii COVID-19 - fakty i stanowiska ekspertów. Zaniepokojenie społeczne zwiększającą się liczbą zakażeń wywołanych przez koronawirus SARS-CoV-2 oraz media społecznościowe stworzyły klimat sprzyjający szerzeniu się niesprawdzonych doniesień dotyczących np. potencjalnych interakcji lekowych. "
"general","Przejechał policjantce po nodze i uszkodził radiowóz. Miał 3 promile w organizmie. Policjanci zatrzymali mężczyznę, który próbował uniknąć kontroli drogowej i przejechał policjantce po nodze. Uszkodził też radiowóz - powiedział podkom. Piotr Świstak z biura prasowego Komendy Stołecznej Policji. Dodał, że mężczyzna w organizmie miał prawie trzy promile alkoholu. "
"general","Areszt dla 50-latka, który podczas awantury domowej zabił swoją matkę. Jest tymczasowy areszt dla mieszkańca Drawska w woj. wielkopolskim, który jest podejrzany o zabójstwo swojej matki. W czasie awantury domowej mężczyzna miał zadać ofierze 9 ciosów dwoma nożami. "
"general","Trzaskowski: Niewiele brakowało, a mielibyśmy wybory w maju. Senat jest poważną instytucją i musi przygotować poprawki do ustawy dot. wyborów prezydenckich - powiedział prezydent Warszawy i kandydat Koalicji Obywatelskiej na prezydenta Rafał Trzaskowski. Zapewnił, że jest gotowy na każdy termin wyborów. "
"general","Powrót zimy w Tatrach: Ogłoszono pierwszy stopień zagrożenia lawinowego. W związku z nawrotem zimy i opadami śniegu w Tatrach, ratownicy TOPR ogłosili pierwszy, najniższy stopień zagrożenia lawinowego. Warunki turystyczne w górach są niekorzystne. "
"general","Kędzierzyn-Koźle: Wyciekło nagranie ulicznej bójki, w tle komentarze policjantów. Policjanci w Kędzierzynie-Koźlu wyjaśniają okoliczności bójki, do jakiej doszło na jednej z ulic pod koniec zeszłego tygodnia. Jak informuje Onet, dodatkowo śledczy muszą się zająć sprawą wycieku do internetu filmu z bójki. Słychać na nim, jak policjanci komentują całe zajście. "
"general","Ile majowe wybory kosztowały Pocztę Polską? Faktury na prawie 70 mln zł. ​Prawie 70 mln zł - umowy na taką kwotę zawarła Poczta Polska w związku z przygotowaniami do organizacji wyborów prezydenckich 10 maja. Jak ustalił TVN24, poczta podpisała je z czterema firmami i wypłaciła już ponad 26 milionów zł. "
"general","Jacek Sasin gościem Porannej rozmowy w RMF FM. Gościem Porannej rozmowy w RMF FM będzie Jacek Sasin. Wicepremier i minister aktywów państwowych odpowie na pytania o kolejny etap znoszenia obostrzeń – tym razem rząd planuje znieść obowiązek noszenia maseczek na otwartych przestrzeniach, możliwe ma być też pójście do kina i teatru – niestety, w dużo mniejszym gronie niż przed pandemią. "
"general","Grodzki odpowiada Witek: Prosiłbym, by nie dyktowała, jak mamy sobie radzić w Senacie. Nie śmiem dyktować marszałek Sejmu Elżbiecie Witek, jak powinna urządzać prace Sejmu, chociaż mam do trybu tych prac bardzo wiele zastrzeżeń. Prosiłbym, żeby ona również nie dyktowała senatorom i mnie, jak mamy sobie radzić w Senacie - powiedział we wtorek marszałek Senatu Tomasz Grodzki. Była to jego odpowiedź na słowa marszałek Sejmu, która czuje się oszukana w sprawie w sprawie tempa prac Senatu nad ustawą o hybrydowych wyborach prezydenckich. "
"general","Podkarpackie: W rzece dryfowało ciało mężczyzny. Policja wyjaśnia okoliczności śmierci. Dryfujące w rzece Wisłoka ciało mężczyzny znaleziono pod mostem w Nowym Żmigrodzie w powiecie jasielskim na Podkarpaciu. Trwa wyjaśnianie okoliczności jego śmierci. "
